-0.02133827	0.09563836	0.06052084	-0.019442704	0.012009177	0.056661945	-0.0025860432	-0.011813638	0.060538135	0.012771434	0.027063414	-0.016065985	0.07353683	-0.0003652249	-0.0179227	-0.08338174
0.0016955859	0.084249765	-0.0198135	-0.03837936	0.013060741	0.110881545	0.0061927615	-0.011360843	0.009177124	-0.02632643	0.038138162	-0.035488628	0.053829033	-0.015123904	-0.04835948	-0.08679389
0.020741805	0.085452065	-0.0068070237	-0.036620665	0.08714046	0.107406065	0.0017087659	0.013364807	0.004621927	-0.08209427	-0.02548928	-0.023159603	-0.01161657	-0.07516892	-0.01581681	-0.10548126
0.03766355	0.101594836	0.02720884	-0.10982184	0.049599018	0.016199652	-0.018450456	-0.046375774	0.06083673	-0.06062156	0.008598485	-0.052560028	0.01334496	0.006808015	-0.050731085	-0.055460133
0.023878207	0.10297299	0.05176772	-0.0055839173	0.0732521	0.068387605	-0.043560214	-0.013322444	0.035803422	0.014863876	0.0090238415	0.021579469	-0.006113701	0.024885638	0.02504985	-0.043215897
-0.015407641	0.10916345	0.010292015	-0.040145263	0.08403453	0.011564699	-0.059239596	0.001330888	0.020773832	-0.013793205	0.0120490845	-0.048810508	0.04035715	0.056706097	-0.08998166	-0.042299956
0.0019874866	0.12824976	0.011451086	0.00067999866	0.021895152	0.13237979	-0.08930679	-0.013681154	0.080521986	-0.06919475	0.03321654	-0.06375726	0.07050479	-0.07022377	-0.0014290236	-0.063467614
-0.059003193	0.08710838	-0.03052802	-0.024296377	0.00720321	0.057249837	-0.03685904	-0.003594585	0.06406054	-0.031270746	0.069428705	-0.0350486	-0.044819914	-0.026592633	-0.060761966	-0.052794743
0.052785676	0.1038003	0.039983165	-0.025520168	0.009425362	0.10529975	-0.027752642	-0.054246254	0.10211623	0.013231617	0.0012376459	0.017800536	-0.05764769	0.02725243	-0.09337925	-0.06906811
-0.00993523	0.09555347	-0.0426958	-0.027769282	0.07066691	0.10362686	0.011851929	0.00055462954	0.061938297	-0.008120952	-0.041674092	-0.050733503	0.014017362	-0.028325958	-0.06494355	0.013938127
-0.019889956	0.0793862	0.031992167	-0.06829868	0.056899317	0.016689552	-0.020630687	-6.80381e-05	-0.05198069	0.043854013	-0.0021283766	-0.006925194	0.1442769	0.0061700596	0.04278259	0.026149463
-0.038610853	0.08787942	0.05191851	-0.09231804	0.023034448	0.085785106	-0.05779407	0.026912829	0.030870425	0.020823104	0.011108149	-0.022249877	0.120346904	-0.0033380345	-0.043300495	-0.019660013
-0.013051379	0.08306078	-0.024538096	-0.10586314	0.065061346	0.04050237	-0.005588292	0.074272804	0.068649136	0.023061542	0.07239871	-0.055510256	0.027960204	0.01785636	-0.014569661	-0.065016076
-0.05188795	0.19368614	0.019462718	-0.037456017	-0.00020445336	0.05870511	-0.020682277	0.040205486	-0.03699767	-0.024002917	0.081070684	0.07776715	0.0119819585	0.0032579782	0.07882293	0.0069194757
-0.028124508	0.0059682927	-0.032236923	-0.005939316	-0.038342863	0.16074368	-0.044222396	-0.017063057	0.03309967	-0.083176166	-0.047157526	0.006461134	0.0071136355	-0.06912808	-0.021719877	-0.13148655
-0.033861164	0.087476715	0.08815821	-0.08631498	-0.018609835	0.05286692	-0.04154243	-0.005358423	-0.12708046	0.01752379	0.048500642	-0.1023831	0.022883767	-0.0597988	-0.032365806	-0.055162538
-0.016504055	0.14923036	-0.05738889	-0.05045053	0.025864936	-0.0050421017	-0.10498053	-0.040806666	-0.0073265685	-0.07999791	0.038653217	-0.019269451	0.07278995	-0.012237424	-0.03016443	-0.10089011
-0.05628433	0.060411006	-0.044727728	0.06719567	0.04039049	0.008524455	-0.030812813	0.08371803	-0.040376578	0.009863024	0.03503577	0.026130637	0.082263395	0.043014955	-0.069980204	0.0023457233
-0.00024804095	-0.016493004	0.0037601735	-0.06842128	0.06533738	0.004276216	-0.07560969	0.107515484	0.015350503	-0.019876761	0.02302102	0.04609545	0.10468366	0.015135481	-0.064689234	0.027835792
0.05223493	0.20310526	0.052405763	-0.06084769	0.08329651	0.068979084	0.045115013	0.03375081	0.07579955	5.104328e-06	0.0042677163	-0.03384165	0.02061115	-0.033155937	-0.016583009	0.019514896
-0.034346808	0.1518958	-0.046215232	-0.039864898	0.050787754	0.10497187	0.027453307	-0.05679493	0.08440031	-0.016083917	0.04923406	0.012248735	0.019442547	0.0143784685	-0.02062078	9.1331254e-05
-0.034982335	0.045280922	0.031781442	0.106729634	0.02991437	0.058156174	-0.057577316	-0.086017266	-0.044281967	-0.00553238	0.12421869	0.04660585	-0.072510324	0.03288575	0.028478451	0.08860546
0.07400556	0.07910928	-0.051747344	0.023131462	0.045298457	0.13401812	0.007149071	0.041494858	0.02764333	0.082730435	-0.06532537	-0.0060184775	0.055170387	-0.067613006	-0.10355892	-0.010851442
-0.046944667	0.16519539	-0.0004638617	0.063129395	0.019083329	0.06824718	0.13525173	0.052227847	0.025170354	-0.072891906	0.04866415	0.0662831	0.005608078	-0.055090573	-0.093344614	0.01064569
0.052128937	0.1928706	0.04925806	-0.022331797	-0.053017702	-0.005984663	0.0466678	-0.1316032	0.15007019	-0.060951	-0.049202774	0.011055858	0.032909703	-0.07654381	0.022771023	0.0006724695
-0.047555886	0.10756651	-0.017569143	-0.016788607	-0.032432653	0.14252724	-0.14454928	0.022791056	0.06938398	-0.01852932	0.11051028	0.016260132	0.119446166	0.051781517	0.06550699	0.004763526
0.03623747	0.028497763	-0.03391921	-0.05902083	0.05395994	-0.0031427194	0.008490413	-0.030724382	-0.0008655734	0.013790964	0.005491397	0.004932074	-0.05084845	0.02013826	-3.892028e-05	-0.059067994
0.03021308	0.015436572	0.08070639	-0.15112707	0.009719172	0.032298677	0.035657063	0.016117021	0.033276666	-0.019639563	0.08686951	0.035394475	0.05162707	0.074950665	0.011660102	-0.13455139
-0.007855312	0.15061913	-0.012419347	0.0810963	0.013296711	-0.013055738	0.035447076	0.032353267	-0.061723236	0.053737957	0.014716905	-0.057714913	0.02926689	0.008531481	-0.048334587	-0.043172024
-0.03603023	0.063415	-0.017228713	-0.021530151	0.028537044	0.110322	-0.15065886	-0.032369792	0.023090465	-0.038610414	-0.008575953	-0.005431762	0.025512056	0.046455882	-0.064670764	-0.18533501
-0.06329294	0.11088147	0.034758206	-0.02762462	-0.010540037	0.059357636	-0.07372121	0.01442795	-0.08411872	-0.009820222	0.05355884	-0.06784006	-0.021303069	-0.020916428	-0.06947503	-0.016790045
-0.053480037	-0.01720707	0.018088078	0.052210975	0.08524795	0.09587865	0.017916758	-0.03744508	0.021377467	-0.009000197	0.065260574	0.07470749	0.060494322	-0.06702063	-0.014278469	-0.09228956
-0.090199925	0.15193127	0.02213005	-0.03689729	0.037139542	0.10329362	0.12591052	-0.11007139	0.017510228	-0.010091146	-0.020153986	0.030662037	-0.02157642	0.027413616	-0.06494007	0.11073988
-0.0035541912	0.07831697	0.036648117	-0.0013261196	0.033284273	-0.038491633	-0.086756125	0.06676164	0.07697201	-0.027251758	0.05955743	-0.0018484594	-0.07395902	-0.04554466	0.055769537	-0.099154234
0.052032895	0.018765861	0.0052546845	-0.07211931	-0.043317158	0.10864112	-0.06265968	-0.11501582	0.04740992	0.017355395	-0.05417776	0.054294918	0.025511056	-0.0020534545	0.051615193	-0.071117274
-0.037606724	0.06465897	-0.012605868	0.10188314	0.054565333	0.13999052	-0.019273657	0.0028118987	-0.025210325	0.07075348	0.055447422	-0.09366027	0.037267093	0.023362651	0.09504996	0.017929329
0.0008364791	0.08995629	-0.035475787	0.086748965	-0.062041778	0.091570616	0.011716264	-0.0414163	-0.014595822	-0.11055262	0.031538066	-0.04265457	0.094225265	-0.0462385	-0.042835385	0.09109685
-0.043676063	-0.098017305	0.045560986	-0.00763816	-0.009801383	0.16323937	-0.04329564	-0.09341088	-0.009524454	-0.037545886	0.046198938	-0.018577283	0.08039565	0.017446851	-0.041460123	-0.049418204
0.021266345	-0.030285861	0.078648	-0.07120066	0.0011708887	0.054002948	0.0048169843	-0.10062268	0.06489031	0.015110416	0.054527942	-0.047466654	-0.049650684	-0.05000282	-0.02549079	-0.045872603
-0.090822615	0.030241562	-0.056100495	0.02102283	-0.0042223306	-0.015433398	-0.022742381	-0.032357614	0.018458636	0.096286684	0.08534964	-0.042449035	-0.074247584	-0.06604062	0.062281013	-0.0350908
-0.08851677	-0.0086855525	0.074847355	-0.046054572	0.066219725	0.012561558	-0.029839437	0.021637274	0.03333575	-0.07895259	0.13983479	-0.09870163	0.11754303	0.048651814	0.046074364	-0.1341073
-0.016626693	0.08984056	0.03392072	-0.086688705	0.049559537	0.14338684	0.069507815	-0.06258393	-0.0061647054	-0.020730162	0.05229244	-0.009520781	0.064851895	-0.032108907	0.052920338	0.013538148
0.048660487	-0.018842733	-0.08045185	0.015188953	0.04329632	0.047261093	0.010219926	0.046934508	-0.011836953	-0.040360697	-0.03702408	-0.041946184	0.01780065	0.031885106	-0.001586128	-0.04412074
-0.031852435	0.14858419	-0.061938986	-0.056925915	0.068864554	0.004412312	-0.033462677	0.051610764	0.072361015	-0.024440441	0.06772556	0.027810678	-0.052844696	0.05766705	0.0034743382	-0.15242685
0.01011958	0.037016712	0.033499774	-0.037359256	0.017948184	-0.058970615	-0.12878479	-0.09738826	0.08500938	-0.0049850955	0.05165275	0.09348907	0.03420641	0.040274672	-0.033467505	-0.042470563
0.026946152	0.057745356	0.07604686	-0.021295886	-0.0008436224	0.019696958	0.011502027	0.029044079	0.07835955	-0.092684455	-0.055309277	0.06473226	0.16705413	-0.0404784	-0.09320194	-0.07388227
-0.019858768	-0.016952459	0.0055768257	-0.041071225	0.09941392	0.061104827	0.1310131	-0.058941938	-0.056719497	-0.08206644	0.0036258865	-0.017741062	-0.028071575	0.057410296	-0.042225286	0.06134517
-0.043726422	0.025331888	-0.00075627206	0.036414508	0.044137932	0.038878158	-0.044014454	0.09177165	-0.011152473	-0.11202781	0.030727286	-0.054038316	0.043894354	-0.012754442	-0.17202975	0.018075451
0.030890405	0.09073263	0.020013088	-0.25893217	0.042614255	0.119509645	0.11634133	0.066378236	-0.07435149	0.050446805	0.011923635	-0.08361014	0.03484372	-0.035358604	-0.015407142	-0.05505476
0.040299226	-0.0035461094	0.04074236	0.02143027	0.12646332	0.10292423	-0.08140661	-0.03912141	-0.014370957	0.06953971	-0.048464134	0.040073514	0.024204953	-0.086611785	0.0058190934	-0.12140119
0.011843402	0.058174457	-0.09031953	-0.07346462	-0.029264519	0.08268612	-0.14170037	0.004131109	0.1119425	-0.031436007	-0.0067571085	0.026302498	0.05217374	-0.080484405	0.13325787	-0.012927476
0.026605574	0.03649585	-0.07659693	-0.12543377	0.07970484	0.038106132	-0.091093674	-0.06539394	-0.026195671	0.058864072	-0.005261925	0.0005170436	-0.06331238	0.0115931695	0.033167385	-0.00819032
0.11268979	-0.022451594	-0.05914721	-0.13472185	-0.022278607	0.079729125	-0.054778334	-0.069113284	0.14545688	0.04242353	-0.080445975	0.047527816	0.16263987	-0.047229957	0.01423428	-0.12337908
0.021562789	-0.023021339	-0.006704099	-0.10070539	0.08931734	0.035978064	-0.115075	0.075602986	0.10937154	0.07132316	0.055804335	-0.00430178	-0.023965225	0.04412489	0.03969513	0.05632533
-0.20138532	-0.0018553473	0.1222049	-0.107902095	-0.015936453	0.12286732	-0.04133664	0.14680305	0.07861963	-0.03138521	0.14981678	-0.05466868	0.07092036	0.07302059	-0.0017877077	-0.04288707
0.022553837	0.0155403325	-0.021519536	-0.12166913	0.014576446	-0.041044794	-0.0010391299	-0.023785269	-0.02225111	-0.055146534	-0.07945817	-0.22695668	0.09008649	-0.03681364	0.08018133	-0.089493915
-0.01526757	0.021374758	-0.036216494	0.0827331	0.076318905	0.07009012	-0.034828458	0.029826112	-6.1761224e-05	-0.052637476	0.00100459	-0.012064235	0.09732287	-0.04090475	-0.035279818	-0.10636647
-0.09424768	-0.03913765	0.05822507	-0.040870987	0.085351504	-0.0066456166	-0.04675998	0.0029288954	0.008897125	-0.054806057	0.13708557	-0.10799077	0.08246033	0.067486286	0.014903771	0.052126907
0.016581303	0.07839992	-0.042821966	-0.03011688	0.020104984	-0.019589279	-0.057998285	-0.11401621	-0.021958824	-0.08362598	-0.047145016	-0.036733966	0.014871874	-0.09616177	-0.00950246	-0.08998527
-0.07137254	0.10311638	0.07901446	-0.059982117	-0.03860602	0.097324885	0.1237158	0.07849701	0.17778835	0.0037000992	0.14054307	0.016763687	-0.010212579	-0.016067155	-0.008260533	0.029693937
