-0.031286586	-0.1140575	-0.03747223	-0.07764518	-0.009792124	-0.09036523	-0.064451024	-0.06617983	-0.008252177	0.044924006	0.024275478	0.0066858465	0.017765341	0.020660823	0.015257321	-0.039404865
-0.071014374	-0.12884338	-0.08120003	-0.10972883	0.13805252	-0.033281267	-0.113316976	-0.1438358	0.109225735	0.1328931	0.011663782	-0.11423647	-0.112768926	0.11621803	8.7590335e-05	0.11951884
-0.094085366	-0.16856843	-0.13191824	-0.24627577	0.10412037	-0.008491494	-0.2008805	-0.20347446	0.15539476	0.12716964	0.054990567	-0.23533508	-0.09167139	0.1399322	0.031404536	0.14646757
0.3515588	-0.13523065	0.4948617	0.5320363	-0.43894464	-0.24740422	0.30817384	0.5022474	-0.4837823	-0.40874818	-0.30441356	0.47390422	0.36087236	-0.41617185	-0.21032971	-0.38897005
-0.01565587	-0.111998126	-0.0058049685	0.008524443	-0.041570816	0.016598666	-0.08572292	0.0024817958	-0.025467368	-0.061940063	-0.033653665	-0.02146564	-0.022509463	-0.002465171	0.019866291	-0.017982723
-0.06815432	0.04592881	-0.07023249	-0.05855395	0.07602814	0.055798385	-0.08015973	-0.027576989	0.030000443	0.032647546	0.01529703	-0.005246627	-0.054688383	0.059462212	0.06728865	0.06682949
0.39221495	-0.28263712	0.47251555	0.42721418	-0.43471622	-0.24373043	0.28561074	0.47491536	-0.360478	-0.41140804	-0.31054187	0.39216474	0.32761148	-0.4187133	-0.30803016	-0.33398154
-0.058818575	-0.04959598	-0.07183572	-0.08277974	0.08515413	0.071554475	-0.12810446	-0.0911963	0.021502066	0.08084982	0.077211276	-0.15073703	-0.045424566	0.015315566	0.0028513276	0.024739273
0.36978537	-0.18259953	0.46396253	0.4690073	-0.3391148	-0.28801453	0.27215543	0.38673475	-0.32883883	-0.33354145	-0.29640892	0.33075473	0.34506878	-0.344557	-0.26884484	-0.27809644
-0.019351935	-0.090175666	-0.018248733	-0.0673298	0.019279648	-0.07665052	0.017064966	0.012094883	-0.00064454373	0.004432284	0.0028371534	-0.023308102	-0.009132075	-0.034646206	-0.012839638	0.0013430229
0.33974338	-0.2649156	0.45728835	0.56257653	-0.39332196	-0.28824675	0.30802047	0.41825864	-0.42290524	-0.41084287	-0.37864718	0.38128576	0.46747178	-0.3924733	-0.29777035	-0.40629783
-0.051723402	-0.087457076	-0.09653927	-0.07395953	0.026485067	0.050687112	-0.11312859	-0.12647331	0.05583976	0.029344855	0.07343703	-0.13312492	-0.08261877	0.09672549	0.061835214	0.028247455
0.2099668	0.02726103	0.24823315	0.33280364	-0.22866601	-0.14260116	0.16327664	0.2656071	-0.2774492	-0.19843394	-0.17843133	0.23477297	0.20263581	-0.26884064	-0.12137972	-0.1556767
-0.31394592	-0.02573899	-0.4019352	-0.42929867	0.35673162	0.18328291	-0.40631676	-0.3815412	0.36459622	0.25911564	0.18874736	-0.44125974	-0.29547548	0.3118683	0.14325655	0.29431245
-0.021757767	-0.0016048613	-0.06023782	-0.016529733	0.002899744	0.04992292	0.005097911	-0.060597535	0.020945398	0.04454049	0.0027773257	-0.06524559	-0.05204355	-0.0015592874	0.038232177	-0.012725691
